DateTime,High Range,Temp,Specific Conductance,Salinity,Site
10/10/19,54278.2,26.75,54005.4,35.6992,pellicer
10/10/19,54278.2,26.93,53817.3,35.5592,pellicer
10/10/19,54278.2,26.97,53774.2,35.5271,pellicer
10/10/19,54278.2,26.82,53927,35.6408,pellicer
10/10/19,54278.2,26.61,54143.1,35.8017,pellicer
10/10/19,54278.2,26.51,54245.4,35.8779,pellicer
10/10/19,54278.2,26.45,54306.2,35.9232,pellicer
10/10/19,54278.2,26.4,54356.6,35.9608,pellicer
10/10/19,54278.2,26.45,54302.3,35.9203,pellicer
10/10/19,54278.2,26.29,54468.2,36.044,pellicer
10/10/19,54278.2,26.42,54329.7,35.9408,pellicer
10/10/19,54278.2,26.34,54411.7,36.0019,pellicer
10/10/19,54278.2,26.32,54430.7,36.016,pellicer
10/10/19,54278.2,26.26,54491.9,36.0616,pellicer
10/10/19,54278.2,26.25,54500.4,36.068,pellicer
10/10/19,54278.2,26.19,54561.7,36.1137,pellicer
10/10/19,54278.2,26.21,54538.6,36.0965,pellicer
10/10/19,54278.2,26.18,54568.3,36.1186,pellicer
10/10/19,54278.2,26.19,54555.8,36.1093,pellicer
10/10/19,54278.2,26.14,54606.6,36.1472,pellicer
10/10/19,54278.2,26.15,54594,36.1378,pellicer
10/10/19,54278.2,26.14,54602.6,36.1442,pellicer
10/10/19,54278.2,26.13,54611.2,36.1506,pellicer
10/10/19,54278.2,26.08,54662.1,36.1886,pellicer
10/11/19,54278.2,26.04,54702.5,36.2188,pellicer
10/11/19,54278.2,25.99,54753.6,36.2569,pellicer
10/11/19,54278.2,25.92,54826,36.311,pellicer
10/11/19,54278.2,25.87,54877.3,36.3492,pellicer
10/11/19,54278.2,25.8,54950,36.4036,pellicer
10/11/19,54278.2,25.74,55012.2,36.45,pellicer
10/11/19,54278.2,25.76,54988.8,36.4325,pellicer
10/11/19,54278.2,25.69,55061.8,36.487,pellicer
10/11/19,54278.2,25.62,55134.9,36.5417,pellicer
10/11/19,54278.2,25.55,55208.3,36.5965,pellicer
10/11/19,54278.2,25.49,55271,36.6434,pellicer
10/11/19,54278.2,25.46,55301.3,36.6661,pellicer
10/11/19,54278.2,25.34,55429.3,36.7618,pellicer
10/11/19,54278.2,25.26,55514.1,36.8253,pellicer
10/11/19,54278.2,25.17,55610.1,36.8971,pellicer
10/11/19,54278.2,25.09,55695.5,36.961,pellicer
10/11/19,54278.2,25.04,55748.2,37.0005,pellicer
10/11/19,54278.2,25.02,55768.1,37.0154,pellicer
10/11/19,54278.2,24.97,55820.9,37.0549,pellicer
10/11/19,54278.2,24.92,55873.8,37.0946,pellicer
10/11/19,54278.2,24.85,55948.8,37.1508,pellicer
10/11/19,54278.2,24.82,55979.9,37.174,pellicer
10/11/19,54278.2,24.81,55988.9,37.1808,pellicer
10/11/19,54278.2,24.73,56075.2,37.2455,pellicer
10/11/19,54278.2,24.67,56139.6,37.2938,pellicer
10/11/19,54278.2,24.62,56193.1,37.3339,pellicer
10/11/19,54278.2,24.68,56124.4,37.2824,pellicer
10/11/19,54278.2,24.68,56122.4,37.2809,pellicer
10/11/19,54278.2,24.78,56009.7,37.1964,pellicer
10/11/19,54278.2,24.68,56118.3,37.2778,pellicer
10/11/19,54278.2,24.63,56171.7,37.3179,pellicer
10/11/19,54278.2,24.59,56214.1,37.3496,pellicer
10/11/19,54278.2,24.78,56001.5,37.1903,pellicer
10/11/19,54278.2,25.15,55593.4,36.8846,pellicer
10/11/19,54278.2,25.46,55254.9,36.6314,pellicer
10/11/19,54278.2,25.45,55263.7,36.638,pellicer
10/11/19,54278.2,25.23,55500.2,36.8148,pellicer
10/11/19,54278.2,25.17,55563.5,36.8622,pellicer
10/11/19,54278.2,25.16,55572.3,36.8688,pellicer
10/11/19,54278.2,25.23,55494.1,36.8103,pellicer
10/11/19,54278.2,25.02,55721.3,36.9803,pellicer
10/11/19,54278.2,25.26,55457.4,36.7828,pellicer
10/11/19,54278.2,25.51,55184.9,36.579,pellicer
10/11/19,54278.2,25.62,55064.6,36.4891,pellicer
10/11/19,54278.2,25.65,55030.4,36.4635,pellicer
10/11/19,54278.2,25.6,55082,36.5021,pellicer
10/11/19,54278.2,25.57,55112.2,36.5247,pellicer
10/11/19,54278.2,25.61,55067.2,36.4911,pellicer
10/11/19,54278.2,25.69,54979.4,36.4255,pellicer
10/11/19,54278.2,25.81,54849.2,36.3282,pellicer
10/11/19,54278.2,25.96,54687.6,36.2076,pellicer
10/11/19,54278.2,26.21,54421.3,36.009,pellicer
10/11/19,54278.2,26.4,54219.9,35.859,pellicer
10/11/19,54278.2,26.41,54207.5,35.8497,pellicer
10/11/19,54278.2,26.45,54163.7,35.8171,pellicer
10/11/19,54278.2,26.48,54130.4,35.7923,pellicer
10/11/19,54278.2,26.55,54055.5,35.7365,pellicer
10/11/19,54278.2,26.61,53991.1,35.6886,pellicer
10/11/19,54278.2,26.7,53895.8,35.6176,pellicer
10/11/19,54278.2,26.7,53893.9,35.6161,pellicer
10/11/19,54278.2,26.81,53778.2,35.5301,pellicer
10/11/19,54278.2,26.79,53796.9,35.544,pellicer
10/11/19,54278.2,26.93,53650.7,35.4352,pellicer
10/11/19,54278.2,27.05,53525.6,35.3423,pellicer
10/11/19,54278.2,27.2,53370.5,35.227,pellicer
10/11/19,54278.2,27.24,53327.8,35.1953,pellicer
10/11/19,54278.2,27.17,53397.1,35.2468,pellicer
10/11/19,54278.2,27.16,53405.4,35.2529,pellicer
10/11/19,54278.2,27.15,53413.6,35.259,pellicer
10/11/19,54278.2,27.2,53360.7,35.2197,pellicer
10/11/19,54278.2,27.2,53358.8,35.2183,pellicer
10/11/19,54278.2,27.24,53316.1,35.1866,pellicer
10/11/19,54278.2,27.17,53385.4,35.2381,pellicer
10/11/19,54278.2,27.16,53393.7,35.2442,pellicer
10/11/19,54278.2,27.12,53432.5,35.2731,pellicer
10/11/19,54278.2,27,53553.3,35.3629,pellicer
10/11/19,54278.2,27.01,53541.1,35.3538,pellicer
10/11/19,54278.2,26.93,53621.2,35.4134,pellicer
10/11/19,54278.2,26.93,53619.3,35.4119,pellicer
10/11/19,54278.2,26.81,53740.8,35.5023,pellicer
10/11/19,54278.2,26.75,53800.8,35.5469,pellicer
10/11/19,54278.2,26.61,53943.8,35.6533,pellicer
10/11/19,54278.2,26.59,53962.6,35.6673,pellicer
10/11/19,54278.2,26.4,54158.5,35.8132,pellicer
10/11/19,54278.2,26.51,54041.8,35.7263,pellicer
10/11/19,54278.2,26.42,54133.7,35.7947,pellicer
10/11/19,54278.2,26.45,54100.4,35.7699,pellicer
10/11/19,54278.2,26.4,54150.6,35.8073,pellicer
10/11/19,54278.2,26.4,54148.6,35.8058,pellicer
10/11/19,54278.2,26.33,54219.9,35.8589,pellicer
10/11/19,54278.2,26.32,54228.4,35.8652,pellicer
10/11/19,54278.2,26.21,54341.8,35.9497,pellicer
10/11/19,54278.2,26.22,54329.3,35.9404,pellicer
10/11/19,54278.2,26.25,54295.8,35.9155,pellicer
10/11/19,54278.2,26.26,54283.3,35.9062,pellicer
10/11/19,54278.2,26.23,54312.8,35.9282,pellicer
10/12/19,54278.2,26.23,54310.8,35.9267,pellicer
10/12/19,54278.2,26.15,54393,35.9879,pellicer
10/12/19,54278.2,26.13,54412,36.0021,pellicer
10/12/19,54278.2,26.02,54526.2,36.0872,pellicer
10/12/19,54278.2,25.98,54566.5,36.1173,pellicer
10/12/19,54278.2,25.94,54606.9,36.1474,pellicer
10/12/19,54278.2,25.92,54626.1,36.1617,pellicer
10/12/19,54278.2,25.91,54634.7,36.1682,pellicer
10/12/19,54278.2,25.94,54600.9,36.1429,pellicer
10/12/19,54278.2,25.94,54598.9,36.1414,pellicer
10/12/19,54278.2,25.89,54649.9,36.1795,pellicer
10/12/19,54278.2,25.89,54647.9,36.178,pellicer
10/12/19,54278.2,25.84,54699,36.2162,pellicer
10/12/19,54278.2,25.76,54782.2,36.2782,pellicer
10/12/19,54278.2,25.8,54737.6,36.2449,pellicer
10/12/19,54278.2,25.83,54703.7,36.2196,pellicer
10/12/19,54278.2,25.73,54808.2,36.2976,pellicer
10/12/19,54278.2,25.64,54902.4,36.3679,pellicer
10/12/19,54278.2,25.65,54889.6,36.3585,pellicer
10/12/19,54278.2,25.45,55102.3,36.5173,pellicer
10/12/19,54278.2,25.49,55057.2,36.4836,pellicer
10/12/19,54278.2,25.47,55076.7,36.4982,pellicer
10/12/19,54278.2,25.4,55150.1,36.553,pellicer
10/12/19,54278.2,25.38,55169.7,36.5677,pellicer
10/12/19,54278.2,25.31,55243.3,36.6227,pellicer
10/12/19,54278.2,25.42,55122.5,36.5324,pellicer
10/12/19,54278.2,25.39,55152.8,36.5551,pellicer
10/12/19,54278.2,25.34,55204.8,36.5939,pellicer
10/12/19,54278.2,25.32,55224.4,36.6085,pellicer
10/12/19,54278.2,25.42,55114.4,36.5264,pellicer
10/12/19,54278.2,25.42,55112.4,36.5249,pellicer
10/12/19,54278.2,25.47,55056.6,36.4831,pellicer
10/12/19,54278.2,25.64,54872.2,36.3454,pellicer
10/12/19,54278.2,25.64,54870.2,36.3439,pellicer
10/12/19,54278.2,25.65,54857.5,36.3344,pellicer
10/12/19,54278.2,25.72,54780.7,36.2771,pellicer
10/12/19,54278.2,25.74,54757.4,36.2597,pellicer
10/12/19,54278.2,25.79,54702.1,36.2185,pellicer
10/12/19,54278.2,25.83,54657.6,36.1852,pellicer
10/12/19,54278.2,25.89,54591.9,36.1362,pellicer
10/12/19,54278.2,25.91,54568.7,36.1189,pellicer
10/12/19,54278.2,25.92,54556.1,36.1095,pellicer
10/12/19,54278.2,25.88,54596.5,36.1397,pellicer
10/12/19,54278.2,25.89,54583.9,36.1303,pellicer
10/12/19,54278.2,25.88,54592.5,36.1367,pellicer
10/12/19,54278.2,25.95,54516.3,36.0799,pellicer
10/12/19,54278.2,26.02,54440.4,36.0232,pellicer
10/12/19,54278.2,26.07,54385.6,35.9824,pellicer
10/12/19,54278.2,26.1,54352,35.9574,pellicer
10/12/19,54278.2,26.17,54276.4,35.901,pellicer
10/12/19,54278.2,26.26,54180,35.8292,pellicer
10/12/19,54278.2,26.38,54052.6,35.7343,pellicer
10/12/19,54278.2,26.52,53904.9,35.6244,pellicer
10/12/19,54278.2,26.68,53737.2,35.4996,pellicer
10/12/19,54278.2,26.86,53549.9,35.3603,pellicer
10/12/19,54278.2,27.02,53384.1,35.2371,pellicer
10/12/19,54278.2,27.01,53392.3,35.2432,pellicer
10/12/19,54278.2,27.01,53390.4,35.2418,pellicer
10/12/19,54278.2,27.06,53337.4,35.2024,pellicer
10/12/19,54278.2,27.2,53192.9,35.0951,pellicer
10/12/19,54278.2,27.39,52998.7,34.9509,pellicer
10/12/19,54278.2,27.47,52916.1,34.8897,pellicer
10/12/19,54278.2,27.57,52813.7,34.8137,pellicer
10/12/19,54278.2,27.51,52872,34.857,pellicer
10/12/19,54278.2,27.63,52749.7,34.7663,pellicer
10/12/19,54278.2,27.7,52677.7,34.713,pellicer
10/12/19,54278.2,27.76,52615.9,34.6672,pellicer
10/12/19,54278.2,27.78,52594.1,34.651,pellicer
10/12/19,54278.2,27.8,52572.2,34.6348,pellicer
10/12/19,54278.2,27.88,52490.8,34.5744,pellicer
10/12/19,54278.2,27.87,52498.8,34.5804,pellicer
10/12/19,53499,27.76,51848.2,34.099,pellicer
10/12/19,54278.2,27.72,52642.3,34.6867,pellicer
10/12/19,54278.2,27.68,52680.3,34.7149,pellicer
10/12/19,54278.2,27.65,52708.4,34.7357,pellicer
10/12/19,54278.2,27.58,52776.5,34.7862,pellicer
10/12/19,54278.2,27.53,52824.7,34.822,pellicer
10/12/19,54278.2,27.51,52842.9,34.8354,pellicer
10/12/19,54278.2,27.38,52971.8,34.931,pellicer
10/12/19,54278.2,27.34,53010.2,34.9595,pellicer
10/12/19,54278.2,27.27,53079.1,35.0106,pellicer
10/12/19,54278.2,27.06,53290.4,35.1675,pellicer
10/12/19,54278.2,26.85,53503.2,35.3256,pellicer
10/12/19,54278.2,26.78,53573.2,35.3776,pellicer
10/12/19,54278.2,26.72,53632.9,35.4221,pellicer
10/12/19,54278.2,26.7,53651.6,35.4359,pellicer
10/12/19,54278.2,26.7,53649.6,35.4345,pellicer
10/12/19,54278.2,26.71,53637.3,35.4253,pellicer
10/12/19,54278.2,26.67,53676.6,35.4545,pellicer
10/12/19,54278.2,26.64,53705.6,35.4761,pellicer
10/12/19,54278.2,26.7,53641.7,35.4286,pellicer
10/12/19,54278.2,26.74,53598.6,35.3965,pellicer
10/12/19,54278.2,26.68,53658.4,35.441,pellicer
10/12/19,54278.2,26.68,53656.5,35.4395,pellicer
10/12/19,54278.2,26.67,53664.8,35.4457,pellicer
10/13/19,54278.2,26.63,53704.1,35.475,pellicer
10/13/19,54278.2,26.57,53764.2,35.5197,pellicer
10/13/19,54278.2,26.53,53803.6,35.549,pellicer
10/13/19,54278.2,26.44,53895.1,35.617,pellicer
10/13/19,54278.2,26.38,53955.5,35.662,pellicer
10/13/19,54278.2,26.27,54068.3,35.746,pellicer
10/13/19,54278.2,26.23,54108.1,35.7756,pellicer
10/13/19,54278.2,26.26,54074.7,35.7508,pellicer
10/13/19,54278.2,26.26,54072.8,35.7493,pellicer
10/13/19,54278.2,26.18,54154.5,35.8102,pellicer
10/13/19,54278.2,26.13,54204.9,35.8478,pellicer
10/13/19,54278.2,26.1,54234.5,35.8698,pellicer
10/13/19,54278.2,26.1,54232.5,35.8683,pellicer
10/13/19,54278.2,26.19,54136.1,35.7965,pellicer
10/13/19,54278.2,26.25,54071.3,35.7482,pellicer
10/13/19,54278.2,26.18,54142.6,35.8013,pellicer
10/13/19,54278.2,26.19,54130.1,35.792,pellicer
10/13/19,54278.2,26.06,54264.5,35.8922,pellicer
10/13/19,54278.2,26,54325.7,35.9378,pellicer
10/13/19,54278.2,26.03,54292.1,35.9127,pellicer
10/13/19,54278.2,25.92,54406.1,35.9977,pellicer
10/13/19,54278.2,25.58,54765.4,36.2657,pellicer
10/13/19,54278.2,25.19,55172.5,36.5698,pellicer
10/13/19,54278.2,25.43,54911.9,36.3751,pellicer
10/13/19,54278.2,25.62,54706.6,36.2218,pellicer
10/13/19,54278.2,25.7,54619.3,36.1567,pellicer
10/13/19,54278.2,25.69,54628,36.1631,pellicer
10/13/19,54278.2,25.7,54615.3,36.1537,pellicer
10/13/19,54278.2,25.73,54581.4,36.1284,pellicer
10/13/19,54278.2,25.96,54335.9,35.9454,pellicer
10/13/19,54278.2,26.07,54218.1,35.8576,pellicer
10/13/19,54278.2,26.07,54216.1,35.8561,pellicer
10/13/19,54278.2,26.18,54098.8,35.7687,pellicer
10/13/19,54278.2,26.15,54128.2,35.7906,pellicer
10/13/19,54278.2,26.23,54042.5,35.7268,pellicer
10/13/19,54278.2,26.29,53977.9,35.6787,pellicer
10/13/19,54278.2,26.38,53882.2,35.6074,pellicer
10/13/19,54278.2,26.49,53766,35.521,pellicer
10/13/19,54278.2,26.52,53733,35.4964,pellicer
10/13/19,54278.2,26.57,53679.3,35.4565,pellicer
10/13/19,54278.2,26.63,53615.4,35.409,pellicer
10/13/19,54278.2,26.63,53613.4,35.4075,pellicer
10/13/19,54278.2,26.66,53580.5,35.3831,pellicer
10/13/19,54278.2,26.76,53475.7,35.3052,pellicer
10/13/19,54278.2,26.86,53371.2,35.2275,pellicer
10/13/19,54278.2,26.98,53246.7,35.135,pellicer
10/13/19,54278.2,27.13,53092.2,35.0204,pellicer
10/13/19,54278.2,27.19,53029.4,34.9738,pellicer
10/13/19,54278.2,27.29,52926.4,34.8973,pellicer
10/13/19,54278.2,27.38,52833.8,34.8286,pellicer
10/13/19,54278.2,27.51,52701.3,34.7305,pellicer
10/13/19,54278.2,27.63,52579.4,34.6401,pellicer
10/13/19,54278.2,27.76,52448,34.5428,pellicer
10/13/19,54278.2,27.85,52356.8,34.4752,pellicer
10/13/19,54278.2,27.89,52315.2,34.4445,pellicer
10/13/19,54278.2,27.92,52283.6,34.4211,pellicer
10/13/19,54278.2,27.92,52281.7,34.4197,pellicer
10/13/19,54278.2,27.95,52250.2,34.3963,pellicer
10/13/19,54278.2,28.16,52041.6,34.242,pellicer
10/13/19,54278.2,28.25,51951.5,34.1754,pellicer
10/13/19,54278.2,28.3,51900.7,34.1379,pellicer
10/13/19,54278.2,28.31,51889.1,34.1293,pellicer
10/13/19,54278.2,28.37,51828.7,34.0846,pellicer
10/13/19,54278.2,28.42,51778.1,34.0472,pellicer
10/13/19,54278.2,28.37,51824.8,34.0818,pellicer
10/13/19,54278.2,27.88,52288.5,34.4247,pellicer
10/13/19,54278.2,27.81,52355.9,34.4746,pellicer
10/13/19,54278.2,27.87,52294.6,34.4292,pellicer
10/13/19,54278.2,27.84,52322.4,34.4497,pellicer
10/13/19,54278.2,27.66,52499.2,34.5807,pellicer
10/13/19,54278.2,27.53,52627,34.6754,pellicer
10/13/19,54278.2,27.27,52886.2,34.8675,pellicer
10/13/19,54278.2,27.21,52944.8,34.911,pellicer
10/13/19,54278.2,27.15,53003.6,34.9546,pellicer
10/13/19,54278.2,27.09,53062.4,34.9983,pellicer
10/13/19,54278.2,27.1,53050.3,34.9893,pellicer
10/13/19,54278.2,27.08,53068.6,35.0029,pellicer
10/13/19,54278.2,27.05,53097.1,35.024,pellicer
10/13/19,54278.2,26.97,53176.5,35.083,pellicer
10/13/19,54278.2,26.91,53235.7,35.1269,pellicer
10/13/19,54278.2,26.94,53203.2,35.1027,pellicer
10/13/19,54278.2,26.97,53170.7,35.0786,pellicer
10/13/19,54278.2,26.94,53199.3,35.0998,pellicer
10/14/19,54278.2,26.95,53187.1,35.0908,pellicer
10/14/19,54278.2,26.94,53195.3,35.0969,pellicer
10/14/19,54278.2,26.91,53224,35.1182,pellicer
10/14/19,54278.2,26.85,53283.2,35.1622,pellicer
10/14/19,54278.2,26.91,53220,35.1153,pellicer
10/14/19,54278.2,26.81,53320.2,35.1897,pellicer
10/14/19,54278.2,26.76,53369.4,35.2262,pellicer
10/14/19,54278.2,26.71,53418.8,35.2629,pellicer
10/14/19,54278.2,26.64,53488.7,35.3148,pellicer
10/14/19,54278.2,26.6,53527.9,35.344,pellicer
10/14/19,54278.2,26.6,53525.9,35.3425,pellicer
10/14/19,54278.2,26.56,53565.2,35.3717,pellicer
10/14/19,54278.2,26.52,53604.5,35.4009,pellicer
10/14/19,54278.2,26.51,53612.8,35.4071,pellicer
10/14/19,54278.2,26.52,53600.5,35.398,pellicer
10/14/19,54278.2,26.52,53598.6,35.3965,pellicer
10/14/19,54278.2,26.53,53586.3,35.3874,pellicer
10/14/19,54278.2,26.6,53512.1,35.3322,pellicer
10/14/19,54278.2,26.55,53561.7,35.3691,pellicer
10/14/19,54278.2,26.55,53559.7,35.3676,pellicer
10/14/19,52261.3,25.91,52208.9,34.3658,pellicer
10/14/19,54278.2,25.69,54435.1,36.0193,pellicer
10/14/19,54278.2,25.92,54190.2,35.8368,pellicer
10/14/19,54278.2,25.98,54125.1,35.7883,pellicer
10/14/19,54278.2,26.04,54060.2,35.7399,pellicer
10/14/19,54278.2,26.11,53984.9,35.6839,pellicer
10/14/19,54278.2,26.32,53764.1,35.5196,pellicer
10/14/19,54278.2,26.41,53668.8,35.4487,pellicer
10/14/19,54278.2,26.44,53635.7,35.4241,pellicer
10/14/19,54278.2,26.57,53499.6,35.3229,pellicer
10/14/19,54278.2,26.53,53538.8,35.3521,pellicer
10/14/19,54278.2,26.6,53464.8,35.297,pellicer
10/14/19,54278.2,26.67,53390.9,35.2421,pellicer
10/14/19,54278.2,26.85,53204.7,35.1039,pellicer
10/14/19,54278.2,26.87,53182.3,35.0873,pellicer
10/14/19,54278.2,27.06,52987.2,34.9425,pellicer
10/14/19,54278.2,27.19,52853.8,34.8435,pellicer
10/14/19,54278.2,27.23,52811.5,34.8122,pellicer
10/14/19,54278.2,27.4,52638.8,34.6841,pellicer
10/14/19,54278.2,27.55,52486.9,34.5716,pellicer
10/14/19,54278.2,27.65,52385.4,34.4964,pellicer
10/14/19,54278.2,27.57,52463,34.5539,pellicer
10/14/19,54278.2,27.61,52421.3,34.523,pellicer
10/14/19,54278.2,27.81,52220.9,34.3747,pellicer
10/14/19,54278.2,27.95,52080.9,34.2711,pellicer
10/14/19,54278.2,27.97,52059.3,34.2551,pellicer
10/14/19,54278.2,28.12,51910.2,34.1449,pellicer
10/14/19,54278.2,28.31,51722.9,34.0065,pellicer
10/14/19,54278.2,28.45,51585.1,33.9047,pellicer
10/14/19,54278.2,28.53,51505.8,33.8462,pellicer
10/14/19,54278.2,28.56,51474.9,33.8234,pellicer
10/14/19,54278.2,28.59,51444.1,33.8006,pellicer
10/14/19,54278.2,28.64,51394,33.7637,pellicer
10/14/19,54278.2,28.65,51382.5,33.7552,pellicer
10/14/19,54278.2,28.63,51399.9,33.768,pellicer
10/14/19,54278.2,28.61,51417.2,33.7808,pellicer
10/14/19,54278.2,28.76,51271.2,33.673,pellicer
10/14/19,54278.2,28.67,51355.7,33.7354,pellicer
10/14/19,54278.2,28.91,51124,33.5645,pellicer
10/14/19,54278.2,28.99,51045.8,33.5069,pellicer
10/14/19,54278.2,28.11,51870.1,34.1153,pellicer
10/14/19,54278.2,28.21,51770.6,34.0417,pellicer
10/14/19,54278.2,28.19,51788.2,34.0547,pellicer
10/14/19,54278.2,28.12,51854.6,34.1038,pellicer
10/14/19,54278.2,27.85,52117.8,34.2984,pellicer
10/14/19,54278.2,27.66,52303.9,34.4361,pellicer
10/14/19,54278.2,27.59,52371.5,34.4861,pellicer
10/14/19,54278.2,27.61,52349.7,34.47,pellicer
10/14/19,54278.2,27.63,52327.9,34.4538,pellicer
10/14/19,54278.2,27.68,52276.3,34.4157,pellicer
10/14/19,54278.2,27.65,52304.1,34.4363,pellicer
10/14/19,54278.2,27.59,52361.8,34.4789,pellicer
10/14/19,54278.2,27.58,52369.8,34.4849,pellicer
10/14/19,54278.2,27.47,52477.5,34.5646,pellicer
10/15/19,54278.2,27.46,52485.5,34.5706,pellicer
10/15/19,54278.2,27.47,52473.6,34.5617,pellicer
10/15/19,54278.2,27.49,52451.7,34.5455,pellicer
10/15/19,54278.2,27.43,52509.6,34.5884,pellicer
10/15/19,54278.2,27.44,52497.7,34.5796,pellicer
10/15/19,54278.2,27.47,52465.8,34.556,pellicer
10/15/19,54278.2,27.46,52473.9,34.5619,pellicer
10/15/19,54278.2,27.4,52531.9,34.6049,pellicer
10/15/19,54278.2,27.34,52590,34.6479,pellicer
10/15/19,54278.2,27.24,52688.4,34.7209,pellicer
10/15/19,54278.2,27.19,52736.7,34.7567,pellicer
10/15/19,54278.2,27.21,52714.7,34.7403,pellicer
10/15/19,54278.2,27.25,52672.5,34.7091,pellicer
10/15/19,54278.2,27.23,52690.7,34.7225,pellicer
10/15/19,54278.2,27.16,52759.2,34.7733,pellicer
10/15/19,54278.2,27.02,52898.6,34.8767,pellicer
10/15/19,54278.2,27.15,52765.3,34.7779,pellicer
10/15/19,54278.2,27.2,52713,34.7391,pellicer
10/15/19,54278.2,27.08,52832.1,34.8274,pellicer
10/15/19,54278.2,26.7,53184.8,35.0891,pellicer
10/15/19,54278.2,26.78,53101.2,35.027,pellicer
10/15/19,54278.2,26.9,52977.1,34.935,pellicer
10/15/19,54278.2,26.98,52894,34.8733,pellicer
10/15/19,54278.2,27.02,52851.6,34.8419,pellicer
10/15/19,54278.2,27.08,52789,34.7955,pellicer
10/15/19,54278.2,27.21,52656.2,34.697,pellicer
10/15/19,54278.2,27.29,52573.9,34.636,pellicer
10/15/19,54278.2,27.28,52582,34.642,pellicer
10/15/19,54278.2,27.32,52540,34.6109,pellicer
10/15/19,54278.2,27.43,52428.1,34.528,pellicer
10/15/19,54278.2,27.69,52167.8,34.3354,pellicer
10/15/19,54278.2,27.73,52126.3,34.3047,pellicer
10/15/19,54278.2,27.76,52094.8,34.2814,pellicer
10/15/19,54278.2,27.85,52004.1,34.2143,pellicer
10/15/19,54278.2,27.93,51923.6,34.1548,pellicer
10/15/19,54278.2,28,51853,34.1026,pellicer
10/15/19,54278.2,28.26,51597.6,33.9139,pellicer
10/15/19,54278.2,28.34,51518.1,33.8552,pellicer
10/15/19,54278.2,28.36,51496.8,33.8395,pellicer
10/15/19,54278.2,28.45,51407.9,33.7739,pellicer
10/15/19,54278.2,28.53,51328.9,33.7156,pellicer
10/15/19,54278.2,28.67,51192.5,33.615,pellicer
10/15/19,54278.2,28.71,51152.3,33.5854,pellicer
10/15/19,54278.2,28.75,51112.2,33.5558,pellicer
10/15/19,54278.2,28.8,51062.5,33.5192,pellicer
10/15/19,54278.2,28.8,51060.6,33.5178,pellicer
10/15/19,54278.2,28.82,51039.7,33.5023,pellicer
10/15/19,54278.2,28.76,51095,33.5432,pellicer
10/15/19,54278.2,28.7,51150.5,33.5841,pellicer
10/15/19,54278.2,28.64,51206.1,33.625,pellicer
10/15/19,54278.2,28.56,51281,33.6803,pellicer
10/15/19,54278.2,28.46,51375.4,33.7499,pellicer
10/15/19,54278.2,28.55,51286.8,33.6846,pellicer
10/15/19,54278.2,27.76,52021.4,34.2271,pellicer
10/15/19,54278.2,27.68,52098.5,34.2841,pellicer
10/15/19,54278.2,27.7,52076.8,34.268,pellicer
10/15/19,54278.2,27.66,52114.4,34.2958,pellicer
10/15/19,54278.2,27.59,52181.7,34.3457,pellicer
10/15/19,54278.2,27.55,52219.4,34.3736,pellicer
10/15/19,54278.2,27.51,52257.2,34.4015,pellicer
10/15/19,54278.2,27.43,52334.8,34.459,pellicer
10/15/19,54278.2,27.55,52213.6,34.3693,pellicer
10/15/19,54278.2,27.55,52211.7,34.3678,pellicer
10/16/19,54278.2,27.54,52219.7,34.3737,pellicer
10/16/19,54278.2,27.49,52267.4,34.4091,pellicer
10/16/19,54278.2,27.42,52335.1,34.4592,pellicer
10/16/19,54278.2,27.36,52393,34.502,pellicer
10/16/19,54278.2,27.29,52461,34.5524,pellicer
10/16/19,54278.2,27.23,52519.1,34.5954,pellicer
10/16/19,54278.2,27.15,52597.4,34.6534,pellicer
10/16/19,54278.2,27.13,52615.5,34.6669,pellicer
10/16/19,54278.2,27.1,52643.8,34.6878,pellicer
10/16/19,54278.2,27.08,52661.9,34.7013,pellicer
10/16/19,54278.2,26.98,52760.8,34.7746,pellicer
10/16/19,54278.2,26.94,52799.3,34.8031,pellicer
10/16/19,54278.2,26.98,52756.9,34.7717,pellicer
10/16/19,54278.2,26.94,52795.4,34.8002,pellicer
10/16/19,54278.2,26.74,52996.3,34.9492,pellicer
10/16/19,54278.2,26.78,52953.7,34.9176,pellicer
10/16/19,54278.2,26.76,52972,34.9312,pellicer
10/16/19,52948.3,26.97,51415.6,33.7796,pellicer
10/16/19,53122,26.97,51582.5,33.9028,pellicer
10/16/19,53269.7,27.12,51575.9,33.8979,pellicer
10/16/19,53377.4,27.2,51599.4,33.9152,pellicer
10/16/19,53729.8,27.02,52117.5,34.2982,pellicer
10/16/19,53866.1,27.09,52178,34.3429,pellicer
10/16/19,53948.2,27.4,51947.5,34.1724,pellicer
10/16/19,53893.5,27.54,51754.8,34.03,pellicer
10/16/19,54016.7,27.53,51881.2,34.1234,pellicer
10/16/19,54195.4,27.53,52051.1,34.2491,pellicer
10/16/19,54278.2,27.47,52188.3,34.3505,pellicer
10/16/19,54278.2,27.58,52077.3,34.2685,pellicer
10/16/19,54278.2,27.65,52006.3,34.2159,pellicer
10/16/19,54278.2,27.73,51925.5,34.1562,pellicer
10/16/19,54278.2,27.82,51835.1,34.0894,pellicer
10/16/19,54278.2,27.93,51725.4,34.0083,pellicer
10/16/19,54278.2,28.02,51635.6,33.942,pellicer
10/16/19,54278.2,28.15,51507.2,33.8472,pellicer
