DateTime,Month,Site,speed,n
10/13/19,October,pellicer,0.146111111,9
10/13/19,October,butler,0.0733125,16
10/13/19,October,pellicer,0.1553,10
10/13/19,October,butler,0.128923077,13
10/13/19,October,pellicer,0.1377,10
10/13/19,October,butler,0.1994,10
10/13/19,October,pellicer,0.107333333,9
10/13/19,October,butler,0.249625,8
10/13/19,October,pellicer,0.161375,8
10/13/19,October,butler,0.318166667,6
10/13/19,October,pellicer,0.08025,8
10/13/19,October,butler,0.3066,5
10/13/19,October,pellicer,0.077,7
10/13/19,October,butler,0.262,4
10/13/19,October,pellicer,0.129285714,7
10/13/19,October,butler,0.090428571,7
10/13/19,October,pellicer,0.100166667,6
10/13/19,October,butler,0.077818182,11
10/13/19,October,pellicer,0.089166667,6
10/13/19,October,butler,0.072307692,13
10/13/19,October,pellicer,0.087428571,7
10/13/19,October,butler,0.081,15
10/13/19,October,pellicer,0.097,8
10/13/19,October,butler,0.093375,16
10/13/19,October,pellicer,0.106333333,9
10/13/19,October,butler,0.071,16
10/13/19,October,pellicer,0.14,9
10/14/19,October,butler,0.084538462,13
10/14/19,October,pellicer,0.118888889,9
10/14/19,October,butler,0.135818182,11
10/14/19,October,pellicer,0.078111111,9
10/14/19,October,butler,0.249125,8
10/14/19,October,pellicer,0.08975,8
10/14/19,October,butler,0.3065,6
10/14/19,October,pellicer,0.087142857,7
10/14/19,October,butler,0.34425,4
10/14/19,October,pellicer,0.064,7
10/14/19,October,butler,0.19475,4
10/14/19,October,pellicer,0.071833333,6
10/14/19,October,butler,0.118333333,6
10/14/19,October,pellicer,0.077333333,6
10/14/19,October,butler,0.0671,10
10/14/19,October,pellicer,0.0588,5
10/14/19,October,butler,0.062916667,12
10/14/19,October,pellicer,0.133,7
10/14/19,October,butler,0.088,15
10/14/19,October,pellicer,0.081625,8
10/14/19,October,butler,0.0818125,16
10/14/19,October,pellicer,0.13925,8
10/14/19,October,butler,0.09625,16
10/14/19,October,pellicer,0.154444444,9
10/14/19,October,butler,0.069357143,14
10/14/19,October,pellicer,0.1834,10
10/14/19,October,butler,0.1355,12
10/14/19,October,pellicer,0.116,9
10/14/19,October,butler,0.158333333,9
10/14/19,October,pellicer,0.082,9
10/14/19,October,butler,0.273857143,7
10/14/19,October,pellicer,0.09525,8
10/14/19,October,butler,0.3328,5
10/14/19,October,pellicer,0.093,7
10/14/19,October,butler,0.31925,4
10/14/19,October,pellicer,0.060714286,7
10/14/19,October,butler,0.0956,5
10/14/19,October,pellicer,0.081166667,6
10/14/19,October,butler,0.131875,8
10/14/19,October,pellicer,0.044666667,6
10/14/19,October,butler,0.065090909,11
10/14/19,October,pellicer,0.075166667,6
10/14/19,October,butler,0.064230769,13
10/14/19,October,pellicer,0.096714286,7
10/14/19,October,butler,0.0688,15
10/14/19,October,pellicer,0.142875,8
10/14/19,October,butler,0.066,15
10/14/19,October,pellicer,0.128222222,9
10/15/19,October,butler,0.0745,14
10/15/19,October,pellicer,0.092666667,9
10/15/19,October,butler,0.151636364,11
10/15/19,October,pellicer,0.105666667,9
10/15/19,October,butler,0.208111111,9
10/15/19,October,pellicer,0.05375,8
10/15/19,October,butler,0.34,6
10/15/19,October,pellicer,0.077,7
10/15/19,October,butler,0.36375,4
10/15/19,October,pellicer,0.115,7
10/15/19,October,butler,0.33,3
10/15/19,October,pellicer,0.065833333,6
10/15/19,October,butler,0.095,4
10/15/19,October,pellicer,0.0592,5
10/15/19,October,butler,0.11325,8
10/15/19,October,pellicer,0.0998,5
10/15/19,October,butler,0.090545455,11
10/15/19,October,pellicer,0.091,5
10/15/19,October,butler,0.055,13
10/15/19,October,pellicer,0.096285714,7
10/15/19,October,butler,0.093,15
10/15/19,October,pellicer,0.10775,8
10/15/19,October,butler,0.089125,16
10/15/19,October,pellicer,0.169,8
10/15/19,October,butler,0.0822,15
10/15/19,October,pellicer,0.168111111,9
10/15/19,October,butler,0.081166667,12
10/15/19,October,pellicer,0.164333333,9
10/15/19,October,butler,0.1795,10
10/15/19,October,pellicer,0.101444444,9
10/15/19,October,butler,0.213,8
10/15/19,October,pellicer,0.104375,8
10/15/19,October,butler,0.345166667,6
10/15/19,October,pellicer,0.068714286,7
10/15/19,October,butler,0.35275,4
10/15/19,October,pellicer,0.059,6
10/15/19,October,butler,0.207,3
10/15/19,October,pellicer,0.071333333,6
10/15/19,October,butler,0.0856,5
10/15/19,October,pellicer,0.0866,5
10/15/19,October,butler,0.108666667,9
10/15/19,October,pellicer,0.0582,5
10/15/19,October,butler,0.143363636,11
10/15/19,October,pellicer,0.106833333,6
10/15/19,October,butler,0.086769231,13
10/15/19,October,pellicer,0.067,7
10/15/19,October,butler,0.103285714,14
10/15/19,October,pellicer,0.064142857,7
10/16/19,October,butler,0.098571429,14
10/16/19,October,pellicer,0.116,8
10/16/19,October,butler,0.105090909,11
10/16/19,October,pellicer,0.1055,8
10/16/19,October,butler,0.228666667,9
10/16/19,October,pellicer,0.091571429,7
10/16/19,October,butler,0.315666667,6
10/16/19,October,pellicer,0.070857143,7
10/16/19,October,butler,0.42275,4
10/16/19,October,pellicer,0.093833333,6
10/16/19,October,butler,0.3995,2
10/16/19,October,pellicer,0.0796,5
10/16/19,October,butler,0.261,1
10/16/19,October,pellicer,0.0625,4
10/16/19,October,butler,0.077666667,3
10/16/19,October,pellicer,0.050333333,3
10/16/19,October,butler,0.099833333,6
10/16/19,October,pellicer,0.133666667,3
10/16/19,October,butler,0.079111111,9
10/16/19,October,pellicer,0.090333333,3
10/16/19,October,butler,0.099,12
10/16/19,October,pellicer,0.0944,5
10/16/19,October,butler,0.096,13
10/16/19,October,pellicer,0.136333333,6
10/16/19,October,butler,0.1165,14
10/16/19,October,pellicer,0.096714286,7
10/16/19,October,butler,0.124416667,12
10/16/19,October,pellicer,0.122,7
10/16/19,October,butler,0.141111111,9
10/16/19,October,pellicer,0.108714286,7
10/16/19,October,butler,0.258,7
10/16/19,October,pellicer,0.143166667,6
10/16/19,October,butler,0.42175,4
10/16/19,October,pellicer,0.1184,5
10/16/19,October,butler,0.389,2
10/16/19,October,pellicer,0.079,5
10/16/19,October,butler,0.324,1
10/16/19,October,pellicer,0.09375,4
10/16/19,October,butler,0.145,1
10/16/19,October,pellicer,0.065,3
10/16/19,October,butler,0.077,4
10/16/19,October,pellicer,0.0695,2
10/16/19,October,butler,0.078714286,7
10/16/19,October,pellicer,0.065,2
10/16/19,October,butler,0.095555556,9
10/16/19,October,pellicer,0.08775,4
10/16/19,October,butler,0.066,11
10/16/19,October,pellicer,0.0356,5
10/17/19,October,butler,0.066833333,12
10/17/19,October,pellicer,0.086,6
10/17/19,October,butler,0.073181818,11
10/17/19,October,pellicer,0.079833333,6
10/17/19,October,butler,0.1575,8
10/17/19,October,pellicer,0.0875,6
10/17/19,October,butler,0.258166667,6
10/17/19,October,pellicer,0.0982,5
10/17/19,October,butler,0.313,4
10/17/19,October,pellicer,0.12275,4
10/17/19,October,butler,0.239,2
10/17/19,October,pellicer,0.108,3
10/17/19,October,butler,0.079,1
10/17/19,October,pellicer,0.1275,2
10/17/19,October,butler,0.116,1
10/17/19,October,pellicer,0.0405,2
10/17/19,October,butler,0.144,5
10/17/19,October,pellicer,0.067,1
10/17/19,October,butler,0.119,8
10/17/19,October,pellicer,0.177,2
10/17/19,October,butler,0.098909091,11
10/17/19,October,pellicer,0.0915,4
10/17/19,October,butler,0.090615385,13
10/17/19,October,pellicer,0.0812,5
10/17/19,October,butler,0.12,15
10/17/19,October,pellicer,0.096333333,6
10/17/19,October,butler,0.107214286,14
10/17/19,October,pellicer,0.138714286,7
10/17/19,October,butler,0.060333333,12
10/17/19,October,pellicer,0.109428571,7
10/17/19,October,butler,0.124666667,9
10/17/19,October,pellicer,0.095142857,7
10/17/19,October,butler,0.240142857,7
10/17/19,October,pellicer,0.067666667,6
10/17/19,October,butler,0.2886,5
10/17/19,October,pellicer,0.0454,5
10/17/19,October,butler,0.298333333,3
10/17/19,October,pellicer,0.0575,4
10/17/19,October,butler,0.3055,2
10/17/19,October,pellicer,0.065,3
10/17/19,October,butler,0.0755,2
10/17/19,October,pellicer,0.062666667,3
10/17/19,October,butler,0.0954,5
10/17/19,October,pellicer,0.0705,2
10/17/19,October,butler,0.068875,8
10/17/19,October,pellicer,0.057333333,3
10/17/19,October,butler,0.0843,10
10/17/19,October,pellicer,0.053,4
10/18/19,October,butler,0.093333333,12
10/18/19,October,pellicer,0.052,5
10/18/19,October,butler,0.072083333,12
10/18/19,October,pellicer,0.055166667,6
10/18/19,October,butler,0.0708,10
10/18/19,October,pellicer,0.0475,6
10/18/19,October,butler,0.201285714,7
10/18/19,October,pellicer,0.097,5
10/18/19,October,butler,0.2844,5
10/18/19,October,pellicer,0.083,4
10/18/19,October,butler,0.384666667,3
10/18/19,October,pellicer,0.047666667,3
10/18/19,October,butler,0.256,1
10/18/19,October,pellicer,0.103333333,3
10/18/19,October,butler,0.05,1
10/18/19,October,pellicer,0.071,2
10/18/19,October,butler,0.062333333,3
10/18/19,October,pellicer,0.081,1
10/18/19,October,butler,0.112166667,6
10/18/19,October,pellicer,0.077,1
10/18/19,October,butler,0.088222222,9
10/18/19,October,pellicer,0.070333333,3
10/18/19,October,butler,0.074909091,11
10/18/19,October,pellicer,0.13275,4
10/18/19,October,butler,0.079923077,13
10/18/19,October,pellicer,0.0806,5
10/18/19,October,butler,0.122071429,14
10/18/19,October,pellicer,0.127166667,6
10/18/19,October,butler,0.091928571,14
10/18/19,October,pellicer,0.118571429,7
10/18/19,October,butler,0.103181818,11
10/18/19,October,pellicer,0.114142857,7
10/18/19,October,butler,0.14575,8
10/18/19,October,pellicer,0.103333333,6
10/18/19,October,butler,0.253833333,6
10/18/19,October,pellicer,0.0742,5
10/18/19,October,butler,0.27725,4
10/18/19,October,pellicer,0.08025,4
10/18/19,October,butler,0.3025,2
10/18/19,October,pellicer,0.070333333,3
10/18/19,October,butler,0.2115,2
10/18/19,October,pellicer,0.091333333,3
10/18/19,October,butler,0.06,3
10/18/19,October,pellicer,0.089,2
10/18/19,October,butler,0.106666667,6
10/18/19,October,pellicer,0.1095,2
10/18/19,October,butler,0.131875,8
10/18/19,October,pellicer,0.097666667,3
10/19/19,October,butler,0.098454545,11
10/19/19,October,pellicer,0.1135,4
10/19/19,October,butler,0.097833333,12
10/19/19,October,pellicer,0.093,5
10/19/19,October,butler,0.113363636,11
10/19/19,October,pellicer,0.1144,5
10/19/19,October,butler,0.195777778,9
10/19/19,October,pellicer,0.091666667,6
10/19/19,October,butler,0.202,7
10/19/19,October,pellicer,0.0752,5
10/19/19,October,butler,0.3168,5
10/19/19,October,pellicer,0.074,4
10/19/19,October,butler,0.262,3
10/19/19,October,pellicer,0.11175,4
10/19/19,October,butler,0.4185,2
10/19/19,October,pellicer,0.093666667,3
10/19/19,October,butler,0.259,2
10/19/19,October,pellicer,0.123,3
10/19/19,October,butler,0.20425,4
10/19/19,October,pellicer,0.159,2
10/19/19,October,butler,0.122857143,7
10/19/19,October,pellicer,0.086,2
10/19/19,October,butler,0.1501,10
10/19/19,October,pellicer,0.12525,4
10/19/19,October,butler,0.128,12
10/19/19,October,pellicer,0.1044,5
10/19/19,October,butler,0.132692308,13
10/19/19,October,pellicer,0.092166667,6
10/19/19,October,butler,0.094769231,13
10/19/19,October,pellicer,0.098833333,6
10/19/19,October,butler,0.136833333,12
10/19/19,October,pellicer,0.095,7
10/19/19,October,butler,0.178666667,9
10/19/19,October,pellicer,0.121571429,7
10/19/19,October,butler,0.226714286,7
10/19/19,October,pellicer,0.089333333,6
10/19/19,October,butler,0.3198,5
10/19/19,October,pellicer,0.1026,5
10/19/19,October,butler,0.42,3
10/19/19,October,pellicer,0.0808,5
10/19/19,October,butler,0.3775,2
10/19/19,October,pellicer,0.08625,4
10/19/19,October,butler,0.315,1
10/19/19,October,pellicer,0.110333333,3
10/19/19,October,butler,0.1675,2
10/19/19,October,pellicer,0.122,3
10/19/19,October,butler,0.10675,4
10/19/19,October,pellicer,0.113,2
10/20/19,October,butler,0.135714286,7
10/20/19,October,pellicer,0.1495,2
10/20/19,October,butler,0.05575,8
10/20/19,October,pellicer,0.095666667,3
10/20/19,October,butler,0.100222222,9
10/20/19,October,pellicer,0.105,4
10/20/19,October,butler,0.116857143,7
10/20/19,October,pellicer,0.065,4
10/20/19,October,butler,0.17,5
10/20/19,October,pellicer,0.08375,4
10/20/19,October,butler,0.357,4
10/20/19,October,pellicer,0.134333333,3
10/20/19,October,butler,0.358,2
10/20/19,October,pellicer,0.085333333,3
10/20/19,October,pellicer,0.062,2
10/20/19,October,pellicer,0.024,1
10/20/19,October,butler,0.107,3
10/20/19,October,butler,0.096,6
10/20/19,October,pellicer,0.091,1
10/20/19,October,butler,0.063777778,9
10/20/19,October,pellicer,0.070666667,3
10/20/19,October,butler,0.091545455,11
10/20/19,October,pellicer,0.07625,4
10/20/19,October,butler,0.086916667,12
10/20/19,October,pellicer,0.1,5
10/20/19,October,butler,0.093,10
10/20/19,October,pellicer,0.061,5
10/20/19,October,butler,0.166714286,7
10/20/19,October,pellicer,0.1084,5
10/20/19,October,butler,0.294,5
10/20/19,October,pellicer,0.0688,5
10/20/19,October,butler,0.31825,4
10/20/19,October,pellicer,0.1015,4
10/20/19,October,butler,0.3705,2
10/20/19,October,pellicer,0.259666667,3
10/20/19,October,butler,0.253,1
10/20/19,October,pellicer,0.054,2
10/20/19,October,pellicer,0.225,1
10/20/19,October,butler,0.117,2
10/20/19,October,pellicer,0.787,1
10/21/19,October,butler,0.1472,5
10/21/19,October,pellicer,0.28,1
10/21/19,October,butler,0.080142857,7
10/21/19,October,pellicer,0.0755,2
10/21/19,October,butler,0.065111111,9
10/21/19,October,pellicer,0.092333333,3
10/21/19,October,butler,0.0627,10
10/21/19,October,pellicer,0.064,4
10/21/19,October,butler,0.084333333,9
10/21/19,October,pellicer,0.10075,4
10/21/19,October,butler,0.178571429,7
10/21/19,October,pellicer,0.06875,4
10/21/19,October,butler,0.2028,5
10/21/19,October,pellicer,0.04125,4
10/21/19,October,butler,0.283666667,3
10/21/19,October,pellicer,0.048,3
10/21/19,October,butler,0.255,1
10/21/19,October,pellicer,0.054,2
10/21/19,October,pellicer,0.062,1
10/21/19,October,pellicer,0.066,1
10/21/19,October,butler,0.117333333,3
10/21/19,October,pellicer,0.126,1
10/21/19,October,butler,0.085166667,6
10/21/19,October,pellicer,0.089,1
10/21/19,October,butler,0.074375,8
10/21/19,October,pellicer,0.1135,2
10/21/19,October,butler,0.091363636,11
10/21/19,October,pellicer,0.063666667,3
10/21/19,October,butler,0.082833333,12
10/21/19,October,pellicer,0.071,5
10/21/19,October,butler,0.119230769,13
10/21/19,October,pellicer,0.0878,5
10/21/19,October,butler,0.071363636,11
10/21/19,October,pellicer,0.086333333,6
10/21/19,October,butler,0.151375,8
10/21/19,October,pellicer,0.105833333,6
10/21/19,October,butler,0.246166667,6
10/21/19,October,pellicer,0.0946,5
10/21/19,October,butler,0.254,4
10/21/19,October,pellicer,0.07075,4
10/21/19,October,butler,0.343333333,3
10/21/19,October,pellicer,0.04,3
10/21/19,October,butler,0.205,1
10/21/19,October,pellicer,0.0285,2
10/21/19,October,pellicer,0.011,1
10/22/19,October,butler,0.106333333,3
10/22/19,October,pellicer,0.063,1
10/22/19,October,butler,0.0746,5
10/22/19,October,pellicer,0.179,1
10/22/19,October,butler,0.094375,8
10/22/19,October,pellicer,0.051,2
10/22/19,October,butler,0.081444444,9
10/22/19,October,pellicer,0.093666667,3
10/22/19,October,butler,0.0797,10
10/22/19,October,pellicer,0.09125,4
10/22/19,October,butler,0.0787,10
10/22/19,October,pellicer,0.0924,5
10/22/19,October,butler,0.11775,8
10/22/19,October,pellicer,0.0558,5
10/22/19,October,butler,0.287166667,6
10/22/19,October,pellicer,0.06725,4
10/22/19,October,butler,0.30375,4
10/22/19,October,pellicer,0.081,3
10/22/19,October,butler,0.3495,2
10/22/19,October,pellicer,0.0915,2
10/22/19,October,pellicer,0.095,1
10/22/19,October,pellicer,0.054,1
10/22/19,October,butler,0.113,2
10/22/19,October,pellicer,0.147,1
10/22/19,October,butler,0.1098,5
10/22/19,October,butler,0.10975,8
10/22/19,October,butler,0.090909091,11
10/22/19,October,butler,0.108833333,12
10/22/19,October,butler,0.129230769,13
10/22/19,October,butler,0.089636364,11
10/22/19,October,butler,0.087222222,9
10/22/19,October,butler,0.205,7
10/22/19,October,butler,0.3208,5
10/22/19,October,butler,0.342,3
10/22/19,October,butler,0.284,1
10/23/19,October,butler,0.108,1
10/23/19,October,butler,0.122666667,3
10/23/19,October,butler,0.140333333,6
10/23/19,October,butler,0.089222222,9
10/23/19,October,butler,0.149909091,11
10/23/19,October,butler,0.089833333,12
10/23/19,October,butler,0.116916667,12
10/23/19,October,butler,0.0774,10
10/23/19,October,butler,0.163125,8
10/23/19,October,butler,0.2355,6
10/23/19,October,butler,0.2635,4
10/23/19,October,butler,0.1195,2
10/23/19,October,butler,0.114,2
10/23/19,October,butler,0.177,4
10/23/19,October,butler,0.083,7
10/23/19,October,butler,0.0645,10
10/23/19,October,butler,0.074833333,12
10/23/19,October,butler,0.085285714,14
10/23/19,October,butler,0.102266667,15
10/23/19,October,butler,0.079,14
10/23/19,October,butler,0.075166667,12
10/23/19,October,butler,0.157666667,9
10/23/19,October,butler,0.286166667,6
10/23/19,October,butler,0.3565,4
10/24/19,October,butler,0.264,2
10/24/19,October,butler,0.0785,2
10/24/19,October,butler,0.12525,4
10/24/19,October,butler,0.140428571,7
10/24/19,October,butler,0.1093,10
10/24/19,October,butler,0.051916667,12
10/24/19,October,butler,0.0865,14
10/24/19,October,butler,0.077357143,14
10/24/19,October,butler,0.095083333,12
10/24/19,October,butler,0.148333333,9
10/24/19,October,butler,0.270714286,7
10/24/19,October,butler,0.3256,5
10/24/19,October,butler,0.376,3
10/24/19,October,butler,0.066,1
10/24/19,October,butler,0.138,3
10/24/19,October,butler,0.153428571,7
10/24/19,October,butler,0.0731,10
10/24/19,October,butler,0.078076923,13
10/24/19,October,butler,0.070333333,15
10/24/19,October,butler,0.094875,16
10/24/19,October,butler,0.097133333,15
10/24/19,October,butler,0.1335,12
10/24/19,October,butler,0.184333333,9
10/24/19,October,butler,0.285571429,7
10/25/19,October,butler,0.3572,5
10/25/19,October,butler,0.303333333,3
10/25/19,October,butler,0.174,2
10/25/19,October,butler,0.19,4
10/25/19,October,butler,0.15025,8
10/25/19,October,butler,0.131909091,11
10/25/19,October,butler,0.083142857,14
10/25/19,October,butler,0.0866,15
10/25/19,October,butler,0.1058,15
10/25/19,October,butler,0.092142857,14
10/25/19,October,butler,0.171181818,11
10/25/19,October,butler,0.2775,8
10/25/19,October,butler,0.337333333,6
10/25/19,October,butler,0.405,3
10/25/19,October,butler,0.1685,2
10/25/19,October,butler,0.137666667,3
10/25/19,October,butler,0.171428571,7
10/25/19,October,butler,0.102,10
10/25/19,October,butler,0.090769231,13
10/25/19,October,butler,0.099733333,15
10/25/19,October,butler,0.0928125,16
10/25/19,October,butler,0.090733333,15
10/25/19,October,butler,0.161416667,12
10/25/19,October,butler,0.203777778,9
10/26/19,October,butler,0.345285714,7
10/26/19,October,butler,0.42375,4
10/26/19,October,butler,0.3425,2
10/26/19,October,butler,0.092,1
10/26/19,October,butler,0.102,4
10/26/19,October,butler,0.148375,8
10/26/19,October,butler,0.090333333,12
10/26/19,October,butler,0.061642857,14
10/26/19,October,butler,0.0975,16
10/26/19,October,butler,0.0973125,16
10/26/19,October,butler,0.088857143,14
10/26/19,October,butler,0.214727273,11
10/26/19,October,butler,0.318875,8
10/26/19,October,butler,0.4322,5
10/26/19,October,butler,0.559,3
10/26/19,October,butler,0.472,1
10/26/19,October,butler,0.2185,2
10/26/19,October,butler,0.1512,5
10/26/19,October,butler,0.104111111,9
10/26/19,October,butler,0.069,12
10/26/19,October,butler,0.077533333,15
10/26/19,October,butler,0.117625,16
10/26/19,October,butler,0.098285714,14
10/26/19,October,butler,0.172181818,11
10/27/19,October,butler,0.24125,8
10/27/19,October,butler,0.3822,5
10/27/19,October,butler,0.458,3
10/27/19,October,butler,0.083666667,3
10/27/19,October,butler,0.098285714,7
10/27/19,October,butler,0.087454545,11
10/27/19,October,butler,0.102714286,14
10/27/19,October,butler,0.1066875,16
10/27/19,October,butler,0.1395625,16
10/27/19,October,butler,0.097769231,13
10/27/19,October,butler,0.2047,10
10/27/19,October,butler,0.384285714,7
10/27/19,October,butler,0.447,4
10/27/19,October,butler,0.344,2
10/27/19,October,butler,0.132,5
10/27/19,October,butler,0.081222222,9
10/27/19,October,butler,0.080166667,12
10/27/19,October,butler,0.100285714,14
10/27/19,October,butler,0.110733333,15
10/27/19,October,butler,0.069692308,13
10/28/19,October,butler,0.1823,10
10/28/19,October,butler,0.323857143,7
10/28/19,October,butler,0.49425,4
10/28/19,October,butler,0.368,1
10/28/19,October,butler,0.057,4
10/28/19,October,butler,0.06625,8
10/28/19,October,butler,0.066166667,12
10/28/19,October,butler,0.112133333,15
10/28/19,October,butler,0.1309375,16
10/28/19,October,butler,0.120375,16
10/28/19,October,butler,0.079923077,13
10/28/19,October,butler,0.1837,10
10/28/19,October,butler,0.342285714,7
10/28/19,October,butler,0.459,4
10/28/19,October,butler,0.381,2
10/28/19,October,butler,0.054,1
10/28/19,October,butler,0.1425,6
10/28/19,October,butler,0.0719,10
10/28/19,October,butler,0.058583333,12
10/28/19,October,butler,0.080928571,14
10/28/19,October,butler,0.104066667,15
10/29/19,October,butler,0.067384615,13
10/29/19,October,butler,0.166444444,9
10/29/19,October,butler,0.340166667,6
10/29/19,October,butler,0.5215,4
10/29/19,October,butler,0.271,1
10/29/19,October,butler,0.154,1
10/29/19,October,butler,0.1112,5
10/29/19,October,butler,0.092222222,9
10/29/19,October,butler,0.073692308,13
10/29/19,October,butler,0.098133333,15
10/29/19,October,butler,0.106176471,17
10/29/19,October,butler,0.121375,16
10/29/19,October,butler,0.078692308,13
10/29/19,October,butler,0.2057,10
10/29/19,October,butler,0.349857143,7
10/29/19,October,butler,0.40575,4
10/29/19,October,butler,0.388,2
10/29/19,October,butler,0.162333333,3
10/29/19,October,butler,0.15,7
10/29/19,October,butler,0.0785,10
10/29/19,October,butler,0.070846154,13
10/29/19,October,butler,0.092466667,15
10/30/19,October,butler,0.1172,15
10/30/19,October,butler,0.0805,12
10/30/19,October,butler,0.162888889,9
10/30/19,October,butler,0.320833333,6
10/30/19,October,butler,0.3545,4
10/30/19,October,butler,0.429,2
10/30/19,October,butler,0.341,1
10/30/19,October,butler,0.069333333,3
10/30/19,October,butler,0.111714286,7
10/30/19,October,butler,0.100363636,11
10/30/19,October,butler,0.081071429,14
10/30/19,October,butler,0.108176471,17
10/30/19,October,butler,0.115764706,17
10/30/19,October,butler,0.1051875,16
10/30/19,October,butler,0.116538462,13
10/30/19,October,butler,0.2024,10
10/30/19,October,butler,0.315714286,7
10/30/19,October,butler,0.4172,5
10/30/19,October,butler,0.363666667,3
10/30/19,October,butler,0.178,1
10/30/19,October,butler,0.06375,4
10/30/19,October,butler,0.155857143,7
10/30/19,October,butler,0.076181818,11
10/30/19,October,butler,0.096,13
10/31/19,October,butler,0.098214286,14
10/31/19,October,butler,0.088571429,14
10/31/19,October,butler,0.118909091,11
10/31/19,October,butler,0.21825,8
10/31/19,October,butler,0.3672,5
10/31/19,October,butler,0.391,3
10/31/19,October,butler,0.398,1
10/31/19,October,butler,0.077333333,3
10/31/19,October,butler,0.127571429,7
10/31/19,October,butler,0.092,11
10/31/19,October,butler,0.087428571,14
10/31/19,October,butler,0.11975,16
10/31/19,October,butler,0.1134375,16
10/31/19,October,butler,0.111642857,14
10/31/19,October,butler,0.169090909,11
10/31/19,October,butler,0.288625,8
10/31/19,October,butler,0.391166667,6
10/31/19,October,butler,0.4425,4
10/31/19,October,butler,0.3295,2
10/31/19,October,butler,0.137,1
10/31/19,October,butler,0.050333333,3
10/31/19,October,butler,0.084285714,7
10/31/19,October,butler,0.0741,10
11/1/19,November,butler,0.081166667,12
11/1/19,November,butler,0.074166667,12
11/1/19,November,butler,0.096333333,12
11/1/19,November,butler,0.085888889,9
11/1/19,November,butler,0.178571429,7
11/1/19,November,butler,0.31775,4
11/1/19,November,butler,0.2065,2
11/1/19,November,butler,0.124,1
11/1/19,November,butler,0.133666667,6
11/1/19,November,butler,0.079555556,9
11/1/19,November,butler,0.060727273,11
11/1/19,November,butler,0.074357143,14
11/1/19,November,butler,0.1358125,16
11/1/19,November,butler,0.138375,16
11/1/19,November,butler,0.093642857,14
11/1/19,November,butler,0.105727273,11
11/1/19,November,butler,0.146,9
11/1/19,November,butler,0.284333333,6
11/1/19,November,butler,0.27225,4
11/1/19,November,butler,0.227333333,3
11/1/19,November,butler,0.045666667,3
11/1/19,November,butler,0.1686,5
11/1/19,November,butler,0.114625,8
11/2/19,November,butler,0.082636364,11
11/2/19,November,butler,0.072416667,12
11/2/19,November,butler,0.102923077,13
11/2/19,November,butler,0.103916667,12
11/2/19,November,butler,0.0837,10
11/2/19,November,butler,0.187428571,7
11/2/19,November,butler,0.2086,5
11/2/19,November,butler,0.28025,4
11/2/19,November,butler,0.266666667,3
11/2/19,November,butler,0.129,3
11/2/19,November,butler,0.141333333,6
11/2/19,November,butler,0.089444444,9
11/2/19,November,butler,0.088583333,12
11/2/19,November,butler,0.099214286,14
11/2/19,November,butler,0.1168,15
11/2/19,November,butler,0.145066667,15
11/2/19,November,butler,0.095714286,14
11/2/19,November,butler,0.101090909,11
11/2/19,November,butler,0.19675,8
11/2/19,November,butler,0.291666667,6
11/2/19,November,butler,0.2264,5
11/2/19,November,butler,0.297666667,3
11/2/19,November,butler,0.08775,4
11/2/19,November,butler,0.135166667,6
11/3/19,November,butler,0.085444444,9
11/3/19,November,butler,0.083,11
11/3/19,November,butler,0.0855,12
11/3/19,November,butler,0.077,13
11/3/19,November,butler,0.0855,12
11/3/19,November,butler,0.1045,10
11/3/19,November,butler,0.16625,8
11/3/19,November,butler,0.2105,6
11/3/19,November,butler,0.2162,5
11/3/19,November,butler,0.194,3
11/3/19,November,butler,0.10525,4
11/3/19,November,butler,0.115714286,7
11/3/19,November,butler,0.0849,10
11/3/19,November,butler,0.062333333,12
11/3/19,November,butler,0.093642857,14
11/3/19,November,butler,0.111,15
11/3/19,November,butler,0.116933333,15
11/3/19,November,butler,0.075153846,13
11/3/19,November,butler,0.119090909,11
11/3/19,November,butler,0.163888889,9
11/3/19,November,butler,0.185142857,7
11/3/19,November,butler,0.181,5
11/3/19,November,butler,0.185,4
11/3/19,November,butler,0.133,5
11/4/19,November,butler,0.11425,8
11/4/19,November,butler,0.1044,10
11/4/19,November,butler,0.1,12
11/4/19,November,butler,0.080307692,13
11/4/19,November,butler,0.087384615,13
11/4/19,November,butler,0.106083333,12
11/4/19,November,butler,0.1346,10
11/4/19,November,butler,0.19425,8
11/4/19,November,butler,0.255666667,6
11/4/19,November,butler,0.2904,5
11/4/19,November,butler,0.183,4
11/4/19,November,butler,0.1582,5
11/4/19,November,butler,0.150142857,7
11/4/19,November,butler,0.0608,10
11/4/19,November,butler,0.059,12
11/4/19,November,butler,0.060153846,13
11/4/19,November,butler,0.073571429,14
11/4/19,November,butler,0.0825,14
11/4/19,November,butler,0.086083333,12
11/4/19,November,butler,0.1223,10
11/4/19,November,butler,0.152375,8
11/4/19,November,butler,0.202857143,7
11/4/19,November,butler,0.253,5
11/4/19,November,butler,0.2094,5
11/5/19,November,butler,0.082833333,6
11/5/19,November,butler,0.094125,8
11/5/19,November,butler,0.0824,10
11/5/19,November,butler,0.057166667,12
11/5/19,November,butler,0.085307692,13
11/5/19,November,butler,0.069923077,13
11/5/19,November,butler,0.071583333,12
